week_ending,retailer,region,brand,sku,price,units,dollars,promo_flag,feature_display,stores_selling,on_promo,featured
2024-08-11,Costco,Northeast,Competitor A,Cheddar 6oz,5.49,16,87.84,0,1,207,No,Yes
2024-08-11,Costco,Northeast,Competitor A,Caramel 6oz,5.29,17,89.93,0,0,227,No,No
2024-08-11,Costco,Northeast,Competitor A,Mix 10oz,8.99,18,161.82,0,0,210,No,No
2024-08-11,Costco,Northeast,Competitor A,Caramel 10oz,8.49,11,93.39,0,0,215,No,No
2024-08-11,Costco,Northeast,Competitor A,Cheddar 10oz,8.79,9,79.11,0,0,204,No,No
2024-08-11,Costco,Northeast,Competitor A,Variety 12pk,14.78,10,147.8,1,0,219,Yes,No
2024-08-11,Costco,Northeast,Competitor B,Cheddar 6oz,5.49,8,43.92,0,1,164,No,Yes
2024-08-11,Costco,Northeast,Competitor B,Caramel 6oz,4.45,8,35.6,1,0,161,Yes,No
2024-08-11,Costco,Northeast,Competitor B,Mix 10oz,6.77,11,74.47,1,0,163,Yes,No
2024-08-11,Costco,Northeast,Competitor B,Caramel 10oz,8.49,9,76.41,0,1,168,No,Yes
2024-08-11,Costco,Northeast,Competitor B,Cheddar 10oz,8.79,8,70.32,0,0,171,No,No
2024-08-11,Costco,Northeast,Competitor B,Variety 12pk,15.4,7,107.8,1,0,169,Yes,No
2024-08-11,Costco,South,Garrett,Cheddar 6oz,5.49,5,27.45,0,0,122,No,No
2024-08-11,Costco,South,Garrett,Caramel 6oz,5.29,5,26.45,0,0,123,No,No
2024-08-11,Costco,South,Garrett,Mix 10oz,8.99,8,71.92,0,0,126,No,No
2024-08-11,Costco,South,Garrett,Caramel 10oz,8.49,5,42.45,0,0,126,No,No
2024-08-11,Costco,South,Garrett,Cheddar 10oz,8.79,6,52.74,0,0,127,No,No
2024-08-11,Costco,South,Garrett,Variety 12pk,18.99,4,75.96,0,0,120,No,No
2024-08-11,Costco,South,Competitor A,Cheddar 6oz,5.49,11,60.39,0,0,211,No,No
2024-08-11,Costco,South,Competitor A,Caramel 6oz,5.29,11,58.19,0,0,211,No,No
2024-08-11,Costco,South,Competitor A,Mix 10oz,7.77,16,124.32,1,0,220,Yes,No
2024-08-11,Costco,South,Competitor A,Caramel 10oz,8.49,10,84.9,0,0,201,No,No
2024-08-11,Costco,South,Competitor A,Cheddar 10oz,8.79,10,87.9,0,0,209,No,No
2024-08-11,Costco,South,Competitor A,Variety 12pk,15.59,9,140.31,1,0,214,Yes,No
2024-08-11,Costco,South,Competitor B,Cheddar 6oz,5.49,10,54.9,0,1,164,No,Yes
2024-08-11,Costco,South,Competitor B,Caramel 6oz,5.29,5,26.45,0,0,158,No,No
2024-08-11,Costco,South,Competitor B,Mix 10oz,8.99,8,71.92,0,0,165,No,No
2024-08-11,Costco,South,Competitor B,Caramel 10oz,8.49,7,59.43,0,0,162,No,No
2024-08-11,Costco,South,Competitor B,Cheddar 10oz,8.79,5,43.95,0,0,164,No,No
2024-08-11,Costco,South,Competitor B,Variety 12pk,18.99,6,113.94,0,0,162,No,No
2024-08-11,Costco,West,Garrett,Cheddar 6oz,4.23,6,25.38,1,0,119,Yes,No
2024-08-11,Costco,West,Garrett,Caramel 6oz,5.29,5,26.45,0,1,123,No,Yes
2024-08-11,Costco,West,Garrett,Mix 10oz,8.99,9,80.91,0,1,122,No,Yes
2024-08-11,Costco,West,Garrett,Caramel 10oz,8.49,4,33.96,0,0,120,No,No
2024-08-11,Costco,West,Garrett,Cheddar 10oz,8.79,5,43.95,0,0,128,No,No
2024-08-11,Costco,West,Garrett,Variety 12pk,18.99,4,75.96,0,0,117,No,No
2024-08-11,Costco,West,Competitor A,Cheddar 6oz,5.49,14,76.86,0,1,217,No,Yes
2024-08-11,Costco,West,Competitor A,Caramel 6oz,5.29,11,58.19,0,0,217,No,No
2024-08-11,Costco,West,Competitor A,Mix 10oz,8.99,13,116.87,0,0,207,No,No
2024-08-11,Costco,West,Competitor A,Caramel 10oz,8.49,12,101.88,0,0,218,No,No
2024-08-11,Costco,West,Competitor A,Cheddar 10oz,8.79,12,105.48,0,0,217,No,No
2024-08-11,Costco,West,Competitor A,Variety 12pk,18.99,8,151.92,0,0,206,No,No
2024-08-11,Costco,West,Competitor B,Cheddar 6oz,5.49,7,38.43,0,0,160,No,No
2024-08-11,Costco,West,Competitor B,Caramel 6oz,5.29,8,42.32,0,0,158,No,No
2024-08-11,Costco,West,Competitor B,Mix 10oz,8.99,6,53.94,0,0,165,No,No
2024-08-11,Costco,West,Competitor B,Caramel 10oz,8.49,7,59.43,0,0,164,No,No
2024-08-11,Costco,West,Competitor B,Cheddar 10oz,8.79,8,70.32,0,0,164,No,No
2024-08-11,Costco,West,Competitor B,Variety 12pk,18.99,4,75.96,0,0,164,No,No
2024-08-11,Meijer,Midwest,Garrett,Cheddar 6oz,5.49,7,38.43,0,0,163,No,No
2024-08-11,Meijer,Midwest,Garrett,Caramel 6oz,5.29,8,42.32,0,0,165,No,No
2024-08-11,Meijer,Midwest,Garrett,Mix 10oz,8.99,9,80.91,0,1,164,No,Yes
2024-08-11,Meijer,Midwest,Garrett,Caramel 10oz,8.49,5,42.45,0,0,163,No,No
2024-08-11,Meijer,Midwest,Garrett,Cheddar 10oz,8.79,5,43.95,0,0,158,No,No
2024-08-11,Meijer,Midwest,Garrett,Variety 12pk,18.99,5,94.95,0,0,158,No,No
2024-08-11,Meijer,Midwest,Competitor A,Cheddar 6oz,5.49,19,104.31,0,0,306,No,No
2024-08-11,Meijer,Midwest,Competitor A,Caramel 6oz,5.29,20,105.8,0,1,308,No,Yes
2024-08-11,Meijer,Midwest,Competitor A,Mix 10oz,8.99,21,188.79,0,0,320,No,No
2024-08-11,Meijer,Midwest,Competitor A,Caramel 10oz,8.49,13,110.37,0,0,310,No,No
2024-08-11,Meijer,Midwest,Competitor A,Cheddar 10oz,8.79,16,140.64,0,0,312,No,No
2024-08-11,Meijer,Midwest,Competitor A,Variety 12pk,18.99,10,189.9,0,0,307,No,No
2024-08-11,Meijer,Midwest,Competitor B,Cheddar 6oz,5.49,8,43.92,0,0,209,No,No
2024-08-11,Meijer,Midwest,Competitor B,Caramel 6oz,5.29,8,42.32,0,0,212,No,No
2024-08-11,Meijer,Midwest,Competitor B,Mix 10oz,8.99,9,80.91,0,0,216,No,No
2024-08-11,Meijer,Midwest,Competitor B,Caramel 10oz,8.49,7,59.43,0,0,220,No,No
2024-08-11,Meijer,Midwest,Competitor B,Cheddar 10oz,7.78,8,62.24,1,0,205,Yes,No
2024-08-11,Meijer,Midwest,Competitor B,Variety 12pk,15.72,7,110.04,1,0,217,Yes,No
2024-08-11,Meijer,Northeast,Garrett,Cheddar 6oz,4.85,10,48.5,1,1,166,Yes,Yes
2024-08-11,Meijer,Northeast,Garrett,Caramel 6oz,4.44,8,35.52,1,0,159,Yes,No
2024-08-11,Meijer,Northeast,Garrett,Mix 10oz,8.99,8,71.92,0,1,167,No,Yes
2024-08-11,Meijer,Northeast,Garrett,Caramel 10oz,7.54,7,52.78,1,0,159,Yes,No
2024-08-11,Meijer,Northeast,Garrett,Cheddar 10oz,7.9,8,63.2,1,0,167,Yes,No
2024-08-11,Meijer,Northeast,Garrett,Variety 12pk,16.14,5,80.7,1,0,170,Yes,No
2024-08-11,Meijer,Northeast,Competitor A,Cheddar 6oz,5.49,13,71.37,0,0,305,No,No
2024-08-11,Meijer,Northeast,Competitor A,Caramel 6oz,5.29,14,74.06,0,0,304,No,No
2024-08-11,Meijer,Northeast,Competitor A,Mix 10oz,8.99,17,152.83,0,0,313,No,No
2024-08-11,Meijer,Northeast,Competitor A,Caramel 10oz,8.49,12,101.88,0,0,300,No,No
2024-08-11,Meijer,Northeast,Competitor A,Cheddar 10oz,8.79,10,87.9,0,0,318,No,No
2024-08-11,Meijer,Northeast,Competitor A,Variety 12pk,14.94,9,134.46,1,0,309,Yes,No
2024-08-11,Meijer,Northeast,Competitor B,Cheddar 6oz,5.49,8,43.92,0,1,213,No,Yes
2024-08-11,Meijer,Northeast,Competitor B,Caramel 6oz,5.29,6,31.74,0,0,224,No,No
2024-08-11,Meijer,Northeast,Competitor B,Mix 10oz,7.8,7,54.6,1,0,216,Yes,No
2024-08-11,Meijer,Northeast,Competitor B,Caramel 10oz,8.49,5,42.45,0,0,205,No,No
2024-08-11,Meijer,Northeast,Competitor B,Cheddar 10oz,8.79,6,52.74,0,0,216,No,No
2024-08-11,Meijer,Northeast,Competitor B,Variety 12pk,18.99,5,94.95,0,0,207,No,No
2024-08-11,Meijer,South,Garrett,Cheddar 6oz,5.49,9,49.41,0,1,164,No,Yes
2024-08-11,Meijer,South,Garrett,Caramel 6oz,5.29,4,21.16,0,0,164,No,No
2024-08-11,Meijer,South,Garrett,Mix 10oz,7.7,7,53.9,1,0,168,Yes,No
2024-08-11,Meijer,South,Garrett,Caramel 10oz,8.49,6,50.94,0,0,170,No,No
2024-08-11,Meijer,South,Garrett,Cheddar 10oz,6.64,8,53.12,1,1,158,Yes,Yes
2024-08-11,Meijer,South,Garrett,Variety 12pk,18.99,5,94.95,0,0,160,No,No
2024-08-11,Meijer,South,Competitor A,Cheddar 6oz,5.49,14,76.86,0,0,291,No,No
2024-08-11,Meijer,South,Competitor A,Caramel 6oz,4.74,19,90.06,1,0,296,Yes,No
2024-08-11,Meijer,South,Competitor A,Mix 10oz,8.99,12,107.88,0,0,293,No,No
2024-08-11,Meijer,South,Competitor A,Caramel 10oz,7.41,15,111.15,1,1,309,Yes,Yes
2024-08-11,Meijer,South,Competitor A,Cheddar 10oz,8.79,13,114.27,0,0,324,No,No
2024-08-11,Meijer,South,Competitor A,Variety 12pk,17.17,10,171.7,1,1,312,Yes,Yes
2024-08-11,Meijer,South,Competitor B,Cheddar 6oz,5.49,7,38.43,0,0,205,No,No
2024-08-11,Meijer,South,Competitor B,Caramel 6oz,4.67,8,37.36,1,1,215,Yes,Yes
2024-08-11,Meijer,South,Competitor B,Mix 10oz,8.99,8,71.92,0,0,227,No,No
2024-08-11,Meijer,South,Competitor B,Caramel 10oz,6.45,8,51.6,1,0,218,Yes,No
2024-08-11,Meijer,South,Competitor B,Cheddar 10oz,8.79,3,26.37,0,0,200,No,No
2024-08-11,Meijer,South,Competitor B,Variety 12pk,18.99,3,56.97,0,0,215,No,No
2024-08-11,Meijer,West,Garrett,Cheddar 6oz,5.49,4,21.96,0,0,164,No,No
2024-08-11,Meijer,West,Garrett,Caramel 6oz,5.29,5,26.45,0,0,162,No,No
2024-08-11,Meijer,West,Garrett,Mix 10oz,8.99,6,53.94,0,0,167,No,No
2024-08-11,Meijer,West,Garrett,Caramel 10oz,8.49,4,33.96,0,0,160,No,No
2024-08-11,Meijer,West,Garrett,Cheddar 10oz,7.34,6,44.04,1,0,163,Yes,No
2024-08-11,Meijer,West,Garrett,Variety 12pk,18.99,6,113.94,0,0,168,No,No
2024-08-11,Meijer,West,Competitor A,Cheddar 6oz,4.36,16,69.76,1,0,315,Yes,No
2024-08-11,Meijer,West,Competitor A,Caramel 6oz,5.29,13,68.77,0,0,307,No,No
2024-08-11,Meijer,West,Competitor A,Mix 10oz,8.99,14,125.86,0,0,312,No,No
2024-08-11,Meijer,West,Competitor A,Caramel 10oz,8.49,10,84.9,0,0,313,No,No
2024-08-11,Meijer,West,Competitor A,Cheddar 10oz,8.79,11,96.69,0,0,313,No,No
2024-08-11,Meijer,West,Competitor A,Variety 12pk,18.99,7,132.93,0,0,323,No,No
2024-08-11,Meijer,West,Competitor B,Cheddar 6oz,5.49,7,38.43,0,1,219,No,Yes
2024-08-11,Meijer,West,Competitor B,Caramel 6oz,5.29,8,42.32,0,1,211,No,Yes
2024-08-11,Meijer,West,Competitor B,Mix 10oz,8.99,8,71.92,0,0,224,No,No
2024-08-11,Meijer,West,Competitor B,Caramel 10oz,8.49,6,50.94,0,0,222,No,No
2024-08-11,Meijer,West,Competitor B,Cheddar 10oz,7.73,11,85.03,1,0,215,Yes,No
2024-08-11,Meijer,West,Competitor B,Variety 12pk,18.99,4,75.96,0,0,221,No,No
2024-08-18,Walmart,Midwest,Garrett,Cheddar 6oz,5.49,20,109.8,0,0,366,No,No
2024-08-18,Walmart,Midwest,Garrett,Caramel 6oz,5.29,21,111.09,0,0,349,No,No
2024-08-18,Walmart,Midwest,Garrett,Mix 10oz,8.99,19,170.81,0,0,334,No,No
2024-08-18,Walmart,Midwest,Garrett,Caramel 10oz,7.19,27,194.13,1,0,359,Yes,No
2024-08-18,Walmart,Midwest,Garrett,Cheddar 10oz,8.79,19,167.01,0,0,362,No,No
2024-08-18,Walmart,Midwest,Garrett,Variety 12pk,18.99,20,379.8,0,1,378,No,Yes
2024-08-18,Walmart,Midwest,Competitor A,Cheddar 6oz,5.49,53,290.97,0,0,734,No,No
2024-08-18,Walmart,Midwest,Competitor A,Caramel 6oz,5.29,36,190.44,0,0,704,No,No
2024-08-18,Walmart,Midwest,Competitor A,Mix 10oz,8.99,49,440.51,0,0,713,No,No
2024-08-18,Walmart,Midwest,Competitor A,Caramel 10oz,8.49,44,373.56,0,0,744,No,No
2024-08-18,Walmart,Midwest,Competitor A,Cheddar 10oz,6.71,74,496.54,1,0,714,Yes,No
2024-08-18,Walmart,Midwest,Competitor A,Variety 12pk,16.11,40,644.4,1,0,727,Yes,No
2024-08-18,Walmart,Midwest,Competitor B,Cheddar 6oz,5.49,22,120.78,0,0,434,No,No
2024-08-18,Walmart,Midwest,Competitor B,Caramel 6oz,5.29,26,137.54,0,0,420,No,No
2024-08-18,Walmart,Midwest,Competitor B,Mix 10oz,8.99,24,215.76,0,0,411,No,No
2024-08-18,Walmart,Midwest,Competitor B,Caramel 10oz,8.49,24,203.76,0,0,424,No,No
2024-08-18,Walmart,Midwest,Competitor B,Cheddar 10oz,8.79,19,167.01,0,0,438,No,No
2024-08-18,Walmart,Midwest,Competitor B,Variety 12pk,18.99,12,227.88,0,0,408,No,No
2024-08-18,Walmart,Northeast,Garrett,Cheddar 6oz,5.49,23,126.27,0,0,348,No,No
2024-08-18,Walmart,Northeast,Garrett,Caramel 6oz,5.29,16,84.64,0,0,366,No,No
2024-08-18,Walmart,Northeast,Garrett,Mix 10oz,8.99,26,233.74,0,1,349,No,Yes
2024-08-18,Walmart,Northeast,Garrett,Caramel 10oz,8.49,15,127.35,0,0,338,No,No
2024-08-18,Walmart,Northeast,Garrett,Cheddar 10oz,8.79,18,158.22,0,0,370,No,No
2024-08-18,Walmart,Northeast,Garrett,Variety 12pk,18.99,10,189.9,0,0,350,No,No
2024-08-18,Walmart,Northeast,Competitor A,Cheddar 6oz,4.6,45,207.0,1,0,692,Yes,No
2024-08-18,Walmart,Northeast,Competitor A,Caramel 6oz,5.29,44,232.76,0,0,727,No,No
2024-08-18,Walmart,Northeast,Competitor A,Mix 10oz,8.99,39,350.61,0,0,702,No,No
2024-08-18,Walmart,Northeast,Competitor A,Caramel 10oz,8.49,47,399.03,0,1,696,No,Yes
2024-08-18,Walmart,Northeast,Competitor A,Cheddar 10oz,8.79,58,509.82,0,1,733,No,Yes
2024-08-18,Walmart,Northeast,Competitor A,Variety 12pk,15.82,30,474.6,1,0,717,Yes,No
2024-08-18,Walmart,Northeast,Competitor B,Cheddar 6oz,5.49,18,98.82,0,0,420,No,No
2024-08-18,Walmart,Northeast,Competitor B,Caramel 6oz,5.29,21,111.09,0,0,423,No,No
2024-08-18,Walmart,Northeast,Competitor B,Mix 10oz,8.99,24,215.76,0,0,411,No,No
2024-08-18,Walmart,Northeast,Competitor B,Caramel 10oz,8.49,19,161.31,0,0,432,No,No
2024-08-18,Walmart,Northeast,Competitor B,Cheddar 10oz,8.79,22,193.38,0,0,431,No,No
2024-08-18,Walmart,Northeast,Competitor B,Variety 12pk,18.99,12,227.88,0,0,419,No,No
2024-08-18,Walmart,South,Garrett,Cheddar 6oz,5.49,18,98.82,0,0,350,No,No
2024-08-18,Walmart,South,Garrett,Caramel 6oz,5.29,21,111.09,0,1,355,No,Yes
2024-08-18,Walmart,South,Garrett,Mix 10oz,8.99,21,188.79,0,1,344,No,Yes
2024-08-18,Walmart,South,Garrett,Caramel 10oz,8.49,14,118.86,0,0,349,No,No
2024-08-18,Walmart,South,Garrett,Cheddar 10oz,8.79,16,140.64,0,0,352,No,No
2024-08-18,Walmart,South,Garrett,Variety 12pk,18.99,10,189.9,0,0,358,No,No
2024-08-18,Walmart,South,Competitor A,Cheddar 6oz,5.49,48,263.52,0,0,732,No,No
2024-08-18,Walmart,South,Competitor A,Caramel 6oz,5.29,41,216.89,0,0,694,No,No
2024-08-18,Walmart,South,Competitor A,Mix 10oz,8.99,46,413.54,0,0,718,No,No
2024-08-18,Walmart,South,Competitor A,Caramel 10oz,8.49,38,322.62,0,0,742,No,No
2024-08-18,Walmart,South,Competitor A,Cheddar 10oz,7.25,50,362.5,1,0,698,Yes,No
2024-08-18,Walmart,South,Competitor A,Variety 12pk,18.99,23,436.77,0,0,692,No,No
2024-08-18,Walmart,South,Competitor B,Cheddar 6oz,5.49,23,126.27,0,0,424,No,No
2024-08-18,Walmart,South,Competitor B,Caramel 6oz,5.29,17,89.93,0,0,412,No,No
2024-08-18,Walmart,South,Competitor B,Mix 10oz,8.99,23,206.77,0,0,425,No,No
2024-08-18,Walmart,South,Competitor B,Caramel 10oz,8.49,16,135.84,0,0,423,No,No
2024-08-18,Walmart,South,Competitor B,Cheddar 10oz,8.79,21,184.59,0,0,423,No,No
2024-08-18,Walmart,South,Competitor B,Variety 12pk,18.99,11,208.89,0,0,420,No,No
2024-08-18,Walmart,West,Garrett,Cheddar 6oz,5.49,17,93.33,0,0,356,No,No
2024-08-18,Walmart,West,Garrett,Caramel 6oz,5.29,14,74.06,0,0,349,No,No
2024-08-18,Walmart,West,Garrett,Mix 10oz,8.99,23,206.77,0,1,346,No,Yes
2024-08-18,Walmart,West,Garrett,Caramel 10oz,8.49,16,135.84,0,0,366,No,No
2024-08-18,Walmart,West,Garrett,Cheddar 10oz,8.79,17,149.43,0,1,339,No,Yes
2024-08-18,Walmart,West,Garrett,Variety 12pk,18.99,12,227.88,0,0,344,No,No
2024-08-18,Walmart,West,Competitor A,Cheddar 6oz,5.49,41,225.09,0,0,721,No,No
2024-08-18,Walmart,West,Competitor A,Caramel 6oz,5.29,41,216.89,0,0,729,No,No
2024-08-18,Walmart,West,Competitor A,Mix 10oz,7.93,91,721.63,1,1,732,Yes,Yes
2024-08-18,Walmart,West,Competitor A,Caramel 10oz,8.49,37,314.13,0,0,700,No,No
2024-08-18,Walmart,West,Competitor A,Cheddar 10oz,8.79,49,430.71,0,0,724,No,No
2024-08-18,Walmart,West,Competitor A,Variety 12pk,18.99,28,531.72,0,0,695,No,No
2024-08-18,Walmart,West,Competitor B,Cheddar 6oz,5.49,20,109.8,0,0,448,No,No
2024-08-18,Walmart,West,Competitor B,Caramel 6oz,5.29,25,132.25,0,1,429,No,Yes
2024-08-18,Walmart,West,Competitor B,Mix 10oz,8.99,18,161.82,0,0,422,No,No
2024-08-18,Walmart,West,Competitor B,Caramel 10oz,8.49,21,178.29,0,1,440,No,Yes
2024-08-18,Walmart,West,Competitor B,Cheddar 10oz,7.45,20,149.0,1,0,420,Yes,No
2024-08-18,Walmart,West,Competitor B,Variety 12pk,17.45,20,349.0,1,0,441,Yes,No
2024-08-18,Target,Midwest,Garrett,Cheddar 6oz,5.49,23,126.27,0,0,424,No,No
2024-08-18,Target,Midwest,Garrett,Caramel 6oz,5.29,22,116.38,0,0,423,No,No
2024-08-18,Target,Midwest,Garrett,Mix 10oz,8.99,20,179.8,0,0,436,No,No
2024-08-18,Target,Midwest,Garrett,Caramel 10oz,6.99,27,188.73,1,1,431,Yes,Yes
2024-08-18,Target,Midwest,Garrett,Cheddar 10oz,8.79,27,237.33,0,1,424,No,Yes
2024-08-18,Target,Midwest,Garrett,Variety 12pk,18.99,15,284.85,0,0,420,No,No
2024-08-18,Target,Midwest,Competitor A,Cheddar 6oz,5.49,29,159.21,0,0,575,No,No
2024-08-18,Target,Midwest,Competitor A,Caramel 6oz,4.55,39,177.45,1,0,560,Yes,No
2024-08-18,Target,Midwest,Competitor A,Mix 10oz,8.99,48,431.52,0,1,602,No,Yes
2024-08-18,Target,Midwest,Competitor A,Caramel 10oz,8.49,30,254.7,0,0,544,No,No
2024-08-18,Target,Midwest,Competitor A,Cheddar 10oz,7.0,43,301.0,1,0,577,Yes,No
2024-08-18,Target,Midwest,Competitor A,Variety 12pk,18.99,22,417.78,0,0,576,No,No
2024-08-18,Target,Midwest,Competitor B,Cheddar 6oz,4.15,35,145.25,1,1,387,Yes,Yes
2024-08-18,Target,Midwest,Competitor B,Caramel 6oz,5.29,16,84.64,0,0,387,No,No
2024-08-18,Target,Midwest,Competitor B,Mix 10oz,8.99,18,161.82,0,0,382,No,No
2024-08-18,Target,Midwest,Competitor B,Caramel 10oz,6.6,17,112.2,1,0,382,Yes,No
2024-08-18,Target,Midwest,Competitor B,Cheddar 10oz,8.79,15,131.85,0,0,379,No,No
2024-08-18,Target,Midwest,Competitor B,Variety 12pk,18.99,11,208.89,0,0,391,No,No
2024-08-18,Target,Northeast,Garrett,Cheddar 6oz,4.4,33,145.2,1,0,428,Yes,No
2024-08-18,Target,Northeast,Garrett,Caramel 6oz,4.03,22,88.66,1,0,430,Yes,No
2024-08-18,Target,Northeast,Garrett,Mix 10oz,8.2,32,262.4,1,0,431,Yes,No
2024-08-18,Target,Northeast,Garrett,Caramel 10oz,6.63,22,145.86,1,0,443,Yes,No
2024-08-18,Target,Northeast,Garrett,Cheddar 10oz,6.62,27,178.74,1,0,465,Yes,No
2024-08-18,Target,Northeast,Garrett,Variety 12pk,18.99,13,246.87,0,0,431,No,No
2024-08-18,Target,Northeast,Competitor A,Cheddar 6oz,5.49,34,186.66,0,0,569,No,No
2024-08-18,Target,Northeast,Competitor A,Caramel 6oz,5.29,26,137.54,0,0,593,No,No
2024-08-18,Target,Northeast,Competitor A,Mix 10oz,8.99,34,305.66,0,0,556,No,No
2024-08-18,Target,Northeast,Competitor A,Caramel 10oz,8.49,17,144.33,0,0,561,No,No
2024-08-18,Target,Northeast,Competitor A,Cheddar 10oz,8.79,29,254.91,0,0,583,No,No
2024-08-18,Target,Northeast,Competitor A,Variety 12pk,16.11,27,434.97,1,0,575,Yes,No
2024-08-18,Target,Northeast,Competitor B,Cheddar 6oz,5.49,16,87.84,0,0,391,No,No
2024-08-18,Target,Northeast,Competitor B,Caramel 6oz,5.29,18,95.22,0,1,382,No,Yes
2024-08-18,Target,Northeast,Competitor B,Mix 10oz,7.74,23,178.02,1,0,390,Yes,No
2024-08-18,Target,Northeast,Competitor B,Caramel 10oz,7.08,17,120.36,1,0,381,Yes,No
2024-08-18,Target,Northeast,Competitor B,Cheddar 10oz,7.4,17,125.8,1,0,386,Yes,No
2024-08-18,Target,Northeast,Competitor B,Variety 12pk,18.99,13,246.87,0,0,397,No,No
2024-08-18,Target,South,Garrett,Cheddar 6oz,5.49,22,120.78,0,0,405,No,No
2024-08-18,Target,South,Garrett,Caramel 6oz,5.29,17,89.93,0,0,455,No,No
2024-08-18,Target,South,Garrett,Mix 10oz,8.99,16,143.84,0,0,413,No,No
2024-08-18,Target,South,Garrett,Caramel 10oz,7.35,22,161.7,1,0,458,Yes,No
2024-08-18,Target,South,Garrett,Cheddar 10oz,8.79,16,140.64,0,1,410,No,Yes
2024-08-18,Target,South,Garrett,Variety 12pk,14.81,11,162.91,1,0,415,Yes,No
2024-08-18,Target,South,Competitor A,Cheddar 6oz,5.49,30,164.7,0,0,585,No,No
2024-08-18,Target,South,Competitor A,Caramel 6oz,5.29,27,142.83,0,0,576,No,No
2024-08-18,Target,South,Competitor A,Mix 10oz,8.99,35,314.65,0,1,594,No,Yes
2024-08-18,Target,South,Competitor A,Caramel 10oz,8.49,29,246.21,0,1,579,No,Yes
2024-08-18,Target,South,Competitor A,Cheddar 10oz,7.38,34,250.92,1,0,604,Yes,No
2024-08-18,Target,South,Competitor A,Variety 12pk,18.99,15,284.85,0,0,556,No,No
2024-08-18,Target,South,Competitor B,Cheddar 6oz,5.49,18,98.82,0,1,386,No,Yes
2024-08-18,Target,South,Competitor B,Caramel 6oz,5.29,12,63.48,0,0,386,No,No
2024-08-18,Target,South,Competitor B,Mix 10oz,8.99,19,170.81,0,0,396,No,No
2024-08-18,Target,South,Competitor B,Caramel 10oz,8.49,14,118.86,0,0,396,No,No
2024-08-18,Target,South,Competitor B,Cheddar 10oz,8.79,17,149.43,0,1,390,No,Yes
2024-08-18,Target,South,Competitor B,Variety 12pk,18.99,9,170.91,0,0,394,No,No
2024-08-18,Target,West,Garrett,Cheddar 6oz,4.26,25,106.5,1,0,404,Yes,No
2024-08-18,Target,West,Garrett,Caramel 6oz,5.29,23,121.67,0,1,422,No,Yes
2024-08-18,Target,West,Garrett,Mix 10oz,6.87,31,212.97,1,0,422,Yes,No
2024-08-18,Target,West,Garrett,Caramel 10oz,8.49,12,101.88,0,0,400,No,No
2024-08-18,Target,West,Garrett,Cheddar 10oz,8.79,19,167.01,0,1,419,No,Yes
2024-08-18,Target,West,Garrett,Variety 12pk,18.99,10,189.9,0,0,435,No,No
2024-08-18,Target,West,Competitor A,Cheddar 6oz,5.49,33,181.17,0,0,557,No,No
2024-08-18,Target,West,Competitor A,Caramel 6oz,5.29,28,148.12,0,0,580,No,No
2024-08-18,Target,West,Competitor A,Mix 10oz,6.88,38,261.44,1,0,551,Yes,No
2024-08-18,Target,West,Competitor A,Caramel 10oz,7.28,33,240.24,1,0,594,Yes,No
2024-08-18,Target,West,Competitor A,Cheddar 10oz,8.79,24,210.96,0,0,586,No,No
2024-08-18,Target,West,Competitor A,Variety 12pk,18.99,17,322.83,0,1,553,No,Yes
2024-08-18,Target,West,Competitor B,Cheddar 6oz,4.22,23,97.06,1,0,390,Yes,No
2024-08-18,Target,West,Competitor B,Caramel 6oz,5.29,15,79.35,0,0,381,No,No
2024-08-18,Target,West,Competitor B,Mix 10oz,8.22,24,197.28,1,0,394,Yes,No
2024-08-18,Target,West,Competitor B,Caramel 10oz,8.49,16,135.84,0,0,388,No,No
2024-08-18,Target,West,Competitor B,Cheddar 10oz,8.79,11,96.69,0,0,374,No,No
2024-08-18,Target,West,Competitor B,Variety 12pk,18.99,10,189.9,0,1,369,No,Yes
2024-08-18,Kroger,Midwest,Garrett,Cheddar 6oz,4.81,22,105.82,1,1,272,Yes,Yes
2024-08-18,Kroger,Midwest,Garrett,Caramel 6oz,5.29,11,58.19,0,0,271,No,No
2024-08-18,Kroger,Midwest,Garrett,Mix 10oz,8.99,12,107.88,0,0,272,No,No
2024-08-18,Kroger,Midwest,Garrett,Caramel 10oz,6.4,17,108.8,1,0,296,Yes,No
2024-08-18,Kroger,Midwest,Garrett,Cheddar 10oz,7.51,13,97.63,1,0,281,Yes,No
2024-08-18,Kroger,Midwest,Garrett,Variety 12pk,18.99,8,151.92,0,0,279,No,No
2024-08-18,Kroger,Midwest,Competitor A,Cheddar 6oz,4.93,40,197.2,1,0,604,Yes,No
2024-08-18,Kroger,Midwest,Competitor A,Caramel 6oz,4.11,37,152.07,1,0,603,Yes,No
2024-08-18,Kroger,Midwest,Competitor A,Mix 10oz,8.04,63,506.52,1,0,610,Yes,No
2024-08-18,Kroger,Midwest,Competitor A,Caramel 10oz,7.17,51,365.67,1,1,661,Yes,Yes
2024-08-18,Kroger,Midwest,Competitor A,Cheddar 10oz,7.22,46,332.12,1,0,622,Yes,No
2024-08-18,Kroger,Midwest,Competitor A,Variety 12pk,16.75,31,519.25,1,0,611,Yes,No
2024-08-18,Kroger,Midwest,Competitor B,Cheddar 6oz,5.49,16,87.84,0,0,341,No,No
